71,61,1474,1102,331
71,61,1474,1102,330
71,61,1474,1102,330
70,60,1469,1099,329
71,61,1474,1101,330
71,61,1474,1102,330
71,61,1474,1102,329
71,61,1474,1102,329
71,61,1468,1098,328
71,61,1473,1101,329
71,61,1473,1100,329
71,61,1473,1101,328
71,61,1473,1101,329
71,61,1473,1101,329
70,61,1468,1098,328
71,61,1473,1101,329
71,61,1473,1101,329
71,61,1474,1102,329
71,61,1474,1101,329
70,60,1470,1098,328
71,60,1475,1102,330
71,61,1475,1103,330
71,61,1475,1103,330
71,61,1475,1102,330
71,61,1476,1103,330
71,60,1471,1099,329
71,61,1476,1103,331
71,61,1475,1102,331
71,61,1475,1103,331
71,61,1475,1102,331
71,61,1469,1098,330
