85,65,1513,1135,425
85,65,1513,1134,425
85,65,1513,1134,425
85,65,1512,1134,424
85,65,1513,1134,424
85,65,1512,1134,424
85,65,1512,1133,424
85,65,1512,1134,423
85,65,1512,1133,423
85,65,1512,1133,423
85,65,1512,1133,422
85,65,1512,1133,422
85,65,1512,1134,422
85,65,1512,1134,421
85,65,1512,1134,422
85,65,1512,1134,421
85,65,1512,1134,422
85,65,1513,1134,422
85,65,1512,1134,422
85,65,1512,1134,422
85,65,1513,1134,422
85,65,1515,1136,422
86,65,1516,1138,422
86,66,1517,1139,422
86,66,1517,1140,422
86,66,1517,1139,423
86,66,1515,1137,426
86,66,1514,1135,428
85,66,1513,1134,428
85,66,1513,1134,427
85,65,1513,1134,427
85,65,1513,1134,426
