67,61,1483,1110,314
67,61,1483,1110,315
66,61,1478,1106,314
67,61,1482,1110,315
67,61,1483,1110,316
67,61,1482,1110,316
67,61,1482,1110,316
66,61,1480,1108,316
67,61,1482,1109,315
67,61,1482,1109,315
67,61,1482,1109,315
67,61,1483,1109,315
67,61,1483,1110,315
66,61,1478,1106,314
67,61,1482,1109,314
67,61,1482,1109,314
67,61,1482,1109,314
67,61,1481,1109,313
66,61,1476,1105,312
67,61,1481,1109,313
67,61,1480,1109,313
67,61,1480,1109,312
67,61,1480,1108,312
67,61,1480,1109,312
66,61,1476,1105,311
67,61,1481,1109,312
67,61,1481,1109,312
67,61,1482,1109,312
66,61,1483,1110,312
66,61,1479,1107,312
67,61,1483,1110,314
67,62,1483,1110,315
67,61,1483,1110,316
