112,77,1476,3677,471
112,77,1476,3677,471
112,77,1476,3677,471
112,77,1476,3682,471
112,77,1477,3676,471
112,77,1477,3678,471
112,77,1477,3677,471
112,77,1477,3680,470
112,77,1477,3677,471
112,77,1477,3678,471
112,77,1477,3678,471
112,77,1477,3674,470
112,77,1475,3675,469
112,77,1475,3675,469
112,77,1475,3675,469
112,77,1475,3671,469
112,77,1475,3674,469
112,77,1475,3674,469
112,77,1475,3675,469
112,78,1476,3677,469
112,77,1476,3675,469
112,77,1475,3676,469
112,77,1475,3677,469
112,77,1475,3676,469
112,77,1475,3677,469
112,77,1475,3676,468
112,77,1474,3675,469
112,77,1474,3675,469
112,77,1475,3676,468
112,77,1475,3677,469
