117,73,1482,1100,502
118,74,1486,1102,503
118,73,1486,1102,503
117,73,1483,1100,502
117,73,1482,1099,501
117,73,1483,1100,501
117,73,1486,1102,502
117,74,1486,1102,502
117,73,1485,1102,502
117,73,1482,1100,501
117,73,1482,1099,501
117,73,1486,1102,502
117,73,1486,1102,502
117,73,1486,1102,502
117,73,1483,1100,501
117,73,1482,1100,501
117,74,1485,1102,502
117,73,1486,1102,502
117,73,1486,1102,502
117,73,1483,1100,501
117,73,1482,1100,501
117,73,1486,1102,502
117,74,1486,1102,502
117,73,1486,1102,502
117,73,1482,1100,500
117,73,1482,1100,500
117,73,1482,1100,501
117,73,1486,1102,502
117,73,1486,1102,503
116,73,1482,1100,501
