234,108,1635,3753,1087,T,X,L,X,X,2
234,108,1634,3753,1084,T,X,L,X,X,2
234,108,1634,3751,1082,T,X,L,X,X,2
234,108,1634,3752,1081,T,X,L,X,X,2
234,108,1634,3752,1080,T,X,L,X,X,2
234,108,1634,3752,1079,T,X,L,X,X,2
234,108,1634,3751,1079,T,X,L,X,X,2
235,108,1635,3753,1080,T,X,L,X,X,2
235,108,1634,3754,1080,T,X,L,X,X,2
235,108,1635,3754,1080,T,X,L,X,X,2
235,108,1635,3754,1080,T,X,L,X,X,2
235,108,1635,3751,1080,T,X,L,X,X,2
235,108,1635,3754,1080,T,X,L,X,X,2
235,108,1636,3755,1079,T,X,L,X,X,2
234,109,1635,3754,1079,T,X,L,X,X,2
234,109,1636,3754,1079,T,X,L,X,X,2
233,109,1636,3757,1078,T,X,L,X,X,2
233,109,1636,3754,1078,T,X,L,X,X,2
233,109,1636,3757,1077,T,X,L,X,X,2
232,109,1636,3756,1077,T,X,L,X,X,2
232,109,1636,3755,1077,T,X,L,X,X,2
232,109,1636,3755,1077,T,X,L,X,X,2
232,109,1636,3756,1076,T,X,L,X,X,2
232,109,1636,3756,1076,T,X,L,X,X,2
231,109,1636,3756,1076,T,X,L,X,X,2
