72,63,1488,1112,347
72,62,1488,1112,346
72,62,1484,1109,344
72,62,1488,1112,344
72,62,1489,1113,343
72,62,1488,1113,342
71,62,1488,1113,341
72,62,1489,1113,340
71,62,1484,1110,338
72,62,1488,1113,339
71,62,1487,1113,338
71,62,1487,1112,337
71,62,1487,1112,336
71,62,1482,1109,334
71,62,1486,1112,335
71,62,1486,1112,334
71,62,1487,1112,334
71,62,1486,1111,333
71,62,1484,1110,333
71,62,1481,1108,332
71,62,1482,1109,332
71,62,1483,1110,330
71,62,1485,1111,330
71,62,1485,1111,330
71,62,1481,1108,329
71,62,1486,1111,330
71,62,1486,1111,330
71,62,1486,1111,330
71,62,1486,1111,330
71,62,1486,1111,330
