71,61,1477,1105,334
71,61,1477,1104,334
71,61,1476,1104,333
70,60,1472,1101,332
71,61,1477,1105,333
71,61,1477,1104,333
71,61,1477,1105,332
71,61,1478,1105,332
70,61,1474,1102,331
71,61,1478,1105,333
71,61,1478,1105,333
71,61,1477,1105,333
71,61,1478,1105,333
71,61,1478,1106,333
70,61,1475,1102,332
71,61,1479,1106,333
71,61,1479,1106,333
71,61,1479,1107,333
71,61,1479,1107,333
70,61,1475,1104,333
71,61,1480,1107,334
71,61,1481,1107,334
71,61,1481,1108,335
71,61,1482,1107,335
71,62,1482,1108,335
71,61,1481,1107,335
71,61,1482,1108,336
71,62,1482,1108,336
71,62,1482,1108,336
