102,72,1516,3749,472
102,72,1516,3750,472
102,71,1516,3751,472
102,72,1516,3751,472
103,72,1516,3752,472
103,72,1516,3751,472
103,72,1517,3754,472
103,72,1517,3747,472
103,72,1517,3752,473
103,72,1517,3751,473
103,72,1517,3752,473
103,72,1517,3751,474
103,72,1517,3752,474
103,72,1516,3752,474
103,72,1517,3750,474
103,72,1517,3752,474
103,72,1517,3751,475
103,72,1517,3751,475
103,72,1517,3752,475
103,72,1517,3752,475
103,72,1516,3751,475
103,72,1516,3752,475
103,72,1516,3752,475
103,72,1516,3752,475
103,72,1516,3750,475
103,72,1516,3751,475
103,72,1517,3751,475
103,72,1517,3751,475
103,72,1517,3752,475
103,72,1517,3752,475
