141,83,1581,3771,682
141,83,1581,3772,682
141,83,1581,3771,682
141,83,1581,3769,682
141,84,1581,3770,681
141,83,1581,3769,682
141,83,1581,3770,681
141,83,1581,3770,681
141,84,1581,3770,681
141,83,1581,3771,681
141,84,1581,3771,682
140,83,1581,3770,682
141,83,1581,3771,681
141,83,1581,3769,682
141,83,1581,3771,681
140,83,1581,3769,681
140,83,1581,3773,681
140,84,1581,3770,681
140,83,1581,3771,681
140,83,1581,3771,681
140,83,1581,3773,681
140,83,1581,3769,681
141,83,1581,3771,681
140,83,1581,3771,681
140,83,1581,3777,681
140,83,1581,3772,681
140,83,1581,3772,681
140,83,1581,3770,681
140,83,1581,3772,681
140,83,1581,3772,681
140,83,1581,3772,681
