113,70,1551,3782,491
113,70,1551,3783,492
113,70,1551,3784,492
113,70,1552,3784,491
113,70,1552,3780,492
113,70,1552,3784,492
113,70,1551,3783,492
113,70,1551,3784,492
113,70,1551,3784,492
113,70,1551,3785,492
113,70,1551,3783,492
113,70,1551,3785,492
113,70,1551,3785,492
113,70,1552,3784,492
113,70,1552,3783,493
113,70,1552,3786,493
113,70,1552,3782,493
113,70,1551,3784,493
113,70,1551,3785,493
113,70,1552,3786,493
113,70,1552,3784,493
113,70,1552,3784,493
113,70,1551,3786,493
113,70,1552,3784,494
113,70,1552,3785,494
113,70,1552,3786,494
113,70,1552,3784,494
113,70,1551,3783,494
112,70,1551,3786,494
112,70,1551,3786,494
113,70,1551,3784,494
