114,75,1486,1103,498
114,75,1490,1105,499
114,75,1490,1105,499
114,75,1486,1103,498
114,75,1486,1103,498
114,75,1486,1103,498
114,75,1490,1105,499
114,75,1490,1105,500
114,75,1490,1106,500
114,75,1487,1103,499
114,75,1486,1103,499
114,75,1489,1105,499
114,75,1490,1105,500
114,75,1490,1105,500
114,75,1487,1103,498
114,75,1487,1103,498
114,75,1489,1105,499
114,75,1490,1105,499
114,75,1490,1105,500
114,75,1486,1103,499
114,75,1487,1103,499
114,75,1490,1105,500
114,75,1490,1106,500
114,75,1490,1106,500
114,75,1486,1103,499
114,75,1486,1103,499
114,75,1487,1103,499
114,75,1490,1105,500
114,75,1490,1105,500
114,75,1487,1103,499
