138,80,1554,1166,692
138,80,1559,1169,694
138,80,1559,1169,693
138,80,1559,1169,693
139,80,1559,1170,694
137,80,1554,1166,691
138,80,1559,1170,693
138,80,1559,1170,693
138,80,1559,1170,693
138,80,1559,1170,693
138,80,1549,1162,688
138,80,1561,1171,693
138,80,1562,1172,694
138,80,1562,1172,695
138,80,1563,1172,695
137,80,1559,1170,694
138,80,1563,1173,696
138,80,1563,1173,696
137,80,1564,1173,696
138,80,1563,1173,696
138,80,1563,1173,695
138,80,1564,1174,695
137,80,1564,1173,695
137,80,1564,1174,695
137,81,1564,1174,695
137,80,1564,1174,695
136,80,1559,1170,692
137,80,1564,1174,695
137,80,1564,1174,695
137,80,1564,1174,695
