68,62,1476,1103,313
68,62,1476,1104,313
68,62,1473,1101,312
68,62,1477,1105,313
68,62,1477,1104,313
68,62,1476,1104,313
68,62,1476,1104,313
68,61,1471,1100,312
68,62,1475,1103,313
68,62,1476,1104,313
68,62,1477,1105,313
68,62,1478,1105,313
68,62,1478,1105,313
67,62,1473,1102,312
68,62,1478,1105,314
68,62,1478,1105,314
68,62,1477,1105,314
68,62,1477,1105,314
68,62,1473,1102,313
68,62,1477,1105,313
68,62,1478,1105,314
68,62,1479,1106,314
68,62,1479,1106,315
68,62,1479,1106,316
68,62,1475,1103,316
68,62,1478,1106,318
68,62,1477,1105,319
68,62,1478,1105,319
68,62,1478,1105,319
68,61,1474,1102,317
