80,61,1465,1085,493
80,60,1465,1085,493
79,60,1460,1082,491
80,60,1465,1085,493
80,60,1465,1085,492
80,60,1465,1085,493
80,60,1465,1085,493
80,60,1460,1082,491
80,60,1465,1084,493
80,60,1465,1085,493
83,60,1464,1084,492
81,60,1465,1087,491
81,61,1467,1091,490
80,61,1464,1086,487
80,61,1467,1088,488
80,61,1467,1087,487
79,61,1467,1086,487
80,60,1466,1085,486
79,60,1461,1082,484
80,60,1465,1084,485
80,61,1465,1084,485
79,61,1465,1084,485
80,61,1465,1084,485
79,61,1465,1084,484
80,61,1464,1084,484
80,61,1465,1084,484
80,61,1464,1084,484
80,61,1464,1084,484
80,61,1464,1084,484
79,60,1460,1081,482
80,60,1465,1085,484
