104,76,1551,3767,520
104,76,1551,3765,520
104,75,1552,3767,520
104,76,1551,3767,520
104,76,1551,3765,520
104,76,1550,3765,520
105,76,1551,3765,520
104,76,1551,3765,520
104,75,1551,3766,520
104,76,1550,3766,521
104,75,1550,3765,520
104,75,1550,3767,521
104,75,1550,3766,521
104,75,1550,3767,521
104,75,1549,3766,521
104,75,1549,3766,521
104,75,1549,3768,521
104,75,1549,3765,521
104,76,1550,3767,521
104,75,1550,3767,521
104,75,1550,3767,522
104,75,1549,3766,522
104,75,1549,3765,522
104,75,1549,3766,522
104,75,1550,3768,522
104,75,1549,3762,522
104,75,1549,3767,522
104,75,1549,3766,522
104,75,1549,3766,522
104,75,1549,3766,522
