294,120,1662,3754,1215,T,X,L,X,X,2
294,120,1662,3752,1215,T,X,L,X,X,2
295,120,1662,3757,1216,T,X,L,X,X,2
295,121,1662,3754,1216,T,X,L,X,X,2
296,120,1662,3755,1217,T,X,L,X,X,2
297,120,1662,3754,1218,T,X,L,X,X,2
297,120,1662,3756,1218,T,X,L,X,X,2
298,120,1662,3755,1219,T,X,L,X,X,2
299,120,1662,3754,1220,T,X,L,X,X,2
299,120,1662,3752,1220,T,X,L,X,X,2
300,120,1662,3754,1220,T,X,L,X,X,2
300,120,1662,3753,1221,T,X,L,X,X,2
301,120,1662,3754,1222,T,X,L,X,X,2
301,120,1661,3753,1222,T,X,L,X,X,2
302,120,1662,3753,1223,T,X,L,X,X,2
302,120,1661,3755,1224,T,X,L,X,X,2
303,120,1662,3755,1225,T,X,L,X,X,2
303,120,1662,3755,1225,T,X,L,X,X,2
303,120,1662,3754,1226,T,X,L,X,X,2
302,120,1661,3758,1227,T,X,L,X,X,2
303,120,1662,3757,1228,T,X,L,X,X,2
303,120,1661,3756,1228,T,X,L,X,X,2
302,120,1662,3756,1229,T,X,L,X,X,2
303,120,1662,3756,1230,T,X,L,X,X,2
302,120,1662,3756,1230,T,X,L,X,X,2
303,120,1661,3757,1231,T,X,L,X,X,2
303,120,1661,3756,1231,T,X,L,X,X,2
303,120,1662,3755,1231,T,X,L,X,X,2
303,120,1661,3756,1231,T,X,L,X,X,2
303,120,1661,3755,1232,T,X,L,X,X,2
