235,113,1735,3721,854,B,X,X,X,X,3
235,114,1735,3723,854,B,X,X,X,X,3
235,113,1735,3721,854,B,X,X,X,X,3
235,113,1735,3721,854,B,X,X,X,X,3
235,113,1735,3720,854,B,X,X,X,X,3
235,113,1735,3722,854,B,X,X,X,X,3
236,113,1735,3723,854,B,X,X,X,X,3
236,113,1735,3721,854,B,X,X,X,X,3
236,113,1736,3728,854,B,X,X,X,X,3
236,113,1735,3728,854,B,X,X,X,X,3
236,113,1735,3718,854,B,X,X,X,X,3
236,113,1735,3721,854,B,X,X,X,X,3
236,113,1736,3722,855,B,X,X,X,X,3
236,113,1736,3723,855,B,X,X,X,X,3
237,113,1736,3725,855,B,X,X,X,X,3
236,113,1736,3724,855,B,X,X,X,X,3
237,113,1736,3725,855,B,X,X,X,X,3
237,113,1736,3726,856,B,X,X,X,X,3
237,113,1737,3728,856,B,X,X,X,X,3
236,113,1736,3724,856,B,X,X,X,X,3
236,113,1737,3725,856,B,X,X,X,X,3
237,113,1737,3723,857,B,X,X,X,X,3
236,113,1737,3723,857,B,X,X,X,X,3
236,113,1737,3726,857,B,X,X,X,X,3
237,113,1737,3725,857,B,X,X,X,X,3
237,113,1737,3726,857,B,X,X,X,X,3
237,113,1737,3726,857,B,X,X,X,X,3
237,113,1737,3726,857,B,X,X,X,X,3
237,114,1737,3724,858,B,X,X,X,X,3
237,113,1737,3725,858,B,X,X,X,X,3
237,114,1737,3726,858,B,X,X,X,X,3
237,113,1737,3727,858,B,X,X,X,X,3
237,114,1738,3726,859,B,X,X,X,X,3
237,113,1738,3728,859,B,X,X,X,X,3
237,114,1738,3732,860,B,X,X,X,X,3
237,114,1738,3730,860,B,X,X,X,X,3
238,114,1738,3732,861,B,X,X,X,X,3
238,114,1738,3729,861,B,X,X,X,X,3
238,114,1738,3729,862,B,X,X,X,X,3
238,114,1738,3730,862,B,X,X,X,X,3
238,113,1738,3734,863,B,X,X,X,X,3
238,113,1738,3732,863,B,X,X,X,X,3
238,114,1738,3731,864,B,X,X,X,X,3
239,113,1739,3732,864,B,X,X,X,X,3
239,113,1738,3730,864,B,X,X,X,X,3
239,113,1738,3731,864,B,X,X,X,X,3
239,113,1738,3733,865,B,X,X,X,X,3
239,113,1739,3731,865,B,X,X,X,X,3
239,113,1739,3731,865,B,X,X,X,X,3
239,113,1739,3732,865,B,X,X,X,X,3
239,113,1739,3732,865,B,X,X,X,X,3
239,113,1739,3731,865,B,X,X,X,X,3
239,113,1739,3736,865,B,X,X,X,X,3
240,113,1738,3714,865,B,X,X,X,X,3
240,113,1739,3716,865,B,X,X,X,X,3
240,113,1739,3716,865,B,X,X,X,X,3
240,114,1739,3718,865,B,X,X,X,X,3
240,113,1739,3719,866,B,X,X,X,X,3
240,114,1739,3719,866,B,X,X,X,X,3
240,114,1739,3722,866,B,X,X,X,X,3
240,114,1739,3718,866,B,X,X,X,X,3
240,114,1740,3720,867,B,X,X,X,X,3
240,114,1739,3719,867,B,X,X,X,X,3
240,114,1739,3725,867,B,X,X,X,X,3
241,113,1739,3723,868,B,X,X,X,X,3
241,113,1739,3722,868,B,X,X,X,X,3
241,113,1739,3721,868,B,X,X,X,X,3
241,114,1740,3724,868,B,X,X,X,X,3
241,114,1740,3723,869,B,X,X,X,X,3
241,113,1740,3725,869,B,X,X,X,X,3
241,114,1740,3723,869,B,X,X,X,X,3
241,113,1740,3719,869,B,X,X,X,X,3
241,114,1740,3724,870,B,X,X,X,X,3
242,113,1740,3726,870,B,X,X,X,X,3
241,114,1740,3726,870,B,X,X,X,X,3
241,114,1741,3726,871,B,X,X,X,X,3
241,114,1741,3729,872,B,X,X,X,X,3
242,114,1741,3736,873,B,X,X,X,X,3
242,114,1741,3734,873,B,X,X,X,X,3
242,114,1741,3735,874,B,X,X,X,X,3
242,114,1741,3733,875,B,X,X,X,X,3
242,114,1741,3734,875,B,X,X,X,X,3
242,114,1742,3734,876,B,X,X,X,X,3
242,114,1742,3731,876,B,X,X,X,X,3
242,114,1742,3736,877,B,X,X,X,X,3
242,114,1742,3734,877,B,X,X,X,X,3
242,114,1742,3735,877,B,X,X,X,X,3
242,114,1742,3732,878,B,X,X,X,X,3
242,114,1742,3732,878,B,X,X,X,X,3
242,114,1742,3734,879,B,X,X,X,X,3
242,114,1742,3736,879,B,X,X,X,X,3
242,114,1743,3734,879,B,X,X,X,X,3
242,114,1742,3733,879,B,X,X,X,X,3
242,114,1742,3733,880,B,X,X,X,X,3
242,114,1743,3733,880,B,X,X,X,X,3
242,114,1743,3733,880,B,X,X,X,X,3
242
