242,130,1655,3760,1120,T,X,L,X,X,2
243,129,1655,3760,1119,T,X,L,X,X,2
241,129,1656,3760,1121,T,X,L,X,X,2
242,131,1656,3760,1121,T,X,L,X,X,2
242,130,1656,3759,1120,T,X,L,X,X,2
242,130,1655,3761,1121,T,X,L,X,X,2
241,129,1655,3759,1119,T,X,L,X,X,2
243,130,1654,3760,1119,T,X,L,X,X,2
241,131,1654,3760,1118,T,X,L,X,X,2
242,129,1656,3760,1118,T,X,L,X,X,2
243,131,1655,3761,1120,T,X,L,X,X,2
243,131,1655,3760,1119,T,X,L,X,X,2
241,131,1654,3759,1119,T,X,L,X,X,2
242,131,1655,3759,1118,T,X,L,X,X,2
241,130,1655,3760,1119,T,X,L,X,X,2
241,130,1655,3760,1118,T,X,L,X,X,2
241,131,1655,3759,1117,T,X,L,X,X,2
242,131,1655,3760,1118,T,X,L,X,X,2
241,130,1655,3760,1118,T,X,L,X,X,2
241,130,1655,3760,1117,T,X,L,X,X,2
240,130,1655,3760,1117,T,X,L,X,X,2
242,131,1655,3760,1117,T,X,L,X,X,2
241,129,1655,3760,1119,T,X,L,X,X,2
241,131,1655,3761,1118,T,X,L,X,X,2
241,130,1655,3759,1118,T,X,L,X,X,2
241,130,1654,3760,1118,T,X,L,X,X,2
241,131,1655,3762,1117,T,X,L,X,X,2
241,130,1656,3762,1117,T,X,L,X,X,2
241,130,1656,3762,1116,T,X,L,X,X,2
242,129,1655,3761,1117,T,X,L,X,X,2
240,130,1656,3761,1116,T,X,L,X,X,2
241,129,1654,3761,1118,T,X,L,X,X,2
240,130,1655,3760,1116,T,X,L,X,X,2
241,131,1655,3761,1117,T,X,L,X,X,2
241,131,1655,3761,1117,T,X,L,X,X,2
241,130,1655,3762,1117,T,X,L,X,X,2
241,130,1655,3760,1117,T,X,L,X,X,2
241,130,1654,3760,1116,T,X,L,X,X,2
240,129,1654,3762,1116,T,X,L,X,X,2
239,130,1655,3761,1115,T,X,L,X,X,2
241,130,1655,3761,1115,T,X,L,X,X,2
240,130,1655,3760,1117,T,X,L,X,X,2
240,130,1655,3761,1116,T,X,L,X,X,2
241,131,1654,3760,1117,T,X,L,X,X,2
241,130,1655,3760,1116,T,X,L,X,X,2
