228,122,1657,3711,1039,T,X,L,X,X,2
227,122,1657,3710,1040,T,X,L,X,X,2
228,123,1657,3709,1040,T,X,L,X,X,2
228,123,1658,3710,1040,T,X,L,X,X,2
228,122,1657,3711,1039,T,X,L,X,X,2
228,122,1657,3709,1039,T,X,L,X,X,2
228,123,1658,3710,1039,T,X,L,X,X,2
227,122,1658,3710,1039,T,X,L,X,X,2
227,122,1658,3709,1038,T,X,L,X,X,2
227,121,1658,3710,1038,T,X,L,X,X,2
226,122,1658,3710,1038,T,X,L,X,X,2
227,121,1658,3710,1037,T,X,L,X,X,2
227,121,1658,3711,1039,T,X,L,X,X,2
227,121,1657,3710,1038,T,X,L,X,X,2
227,122,1657,3710,1038,T,X,L,X,X,2
226,122,1658,3710,1037,T,X,L,X,X,2
227,121,1659,3710,1038,T,X,L,X,X,2
227,122,1658,3709,1037,T,X,L,X,X,2
226,122,1656,3711,1037,T,X,L,X,X,2
226,121,1656,3710,1037,T,X,L,X,X,2
226,123,1657,3710,1037,T,X,L,X,X,2
226,123,1656,3710,1036,T,X,L,X,X,2
227,122,1658,3710,1037,T,X,L,X,X,2
226,121,1656,3710,1037,T,X,L,X,X,2
227,123,1657,3710,1035,T,X,L,X,X,2
227,123,1656,3711,1036,T,X,L,X,X,2
226,121,1657,3712,1037,T,X,L,X,X,2
225,122,1657,3710,1036,T,X,L,X,X,2
226,122,1657,3711,1036,T,X,L,X,X,2
226,122,1657,3710,1035,T,X,L,X,X,2
225,122,1658,3711,1035,T,X,L,X,X,2
226,122,1656,3712,1035,T,X,L,X,X,2
225,121,1657,3712,1035,T,X,L,X,X,2
224,122,1657,3711,1035,T,X,L,X,X,2
225,122,1656,3711,1036,T,X,L,X,X,2
225,122,1656,3711,1035,T,X,L,X,X,2
225,122,1658,3710,1036,T,X,L,X,X,2
225,122,1657,3712,1034,T,X,L,X,X,2
226,122,1657,3711,1035,T,X,L,X,X,2
225,122,1657,3711,1033,T,X,L,X,X,2
