235,126,1645,3762,1080,T,X,L,X,X,2
236,125,1645,3762,1080,T,X,L,X,X,2
235,126,1645,3763,1081,T,X,L,X,X,2
234,126,1644,3763,1080,T,X,L,X,X,2
236,126,1646,3762,1080,T,X,L,X,X,2
235,126,1645,3762,1079,T,X,L,X,X,2
235,125,1645,3762,1081,T,X,L,X,X,2
235,126,1645,3762,1079,T,X,L,X,X,2
235,126,1645,3762,1080,T,X,L,X,X,2
235,126,1646,3762,1080,T,X,L,X,X,2
234,126,1645,3762,1079,T,X,L,X,X,2
235,126,1646,3763,1080,T,X,L,X,X,2
234,126,1646,3761,1079,T,X,L,X,X,2
234,125,1645,3761,1078,T,X,L,X,X,2
234,126,1645,3763,1080,T,X,L,X,X,2
233,126,1645,3763,1079,T,X,L,X,X,2
234,126,1645,3763,1079,T,X,L,X,X,2
234,125,1644,3763,1079,T,X,L,X,X,2
234,126,1644,3761,1079,T,X,L,X,X,2
234,125,1645,3763,1079,T,X,L,X,X,2
234,127,1644,3761,1078,T,X,L,X,X,2
234,126,1645,3763,1078,T,X,L,X,X,2
234,126,1644,3763,1078,T,X,L,X,X,2
234,127,1644,3762,1079,T,X,L,X,X,2
235,126,1646,3761,1077,T,X,L,X,X,2
234,126,1645,3762,1079,T,X,L,X,X,2
234,127,1645,3762,1077,T,X,L,X,X,2
234,128,1644,3762,1078,T,X,L,X,X,2
234,127,1646,3762,1078,T,X,L,X,X,2
234,127,1645,3763,1077,T,X,L,X,X,2
235,128,1645,3761,1078,T,X,L,X,X,2
234,127,1645,3762,1077,T,X,L,X,X,2
234,126,1645,3762,1076,T,X,L,X,X,2
234,126,1644,3762,1078,T,X,L,X,X,2
235,126,1645,3762,1077,T,X,L,X,X,2
234,126,1644,3761,1076,T,X,L,X,X,2
235,126,1646,3763,1076,T,X,L,X,X,2
234,127,1645,3763,1077,T,X,L,X,X,2
233,127,1645,3763,1076,T,X,L,X,X,2
233,128,1645,3761,1076,T,X,L,X,X,2
234,126,1645,3762,1078,T,X,L,X,X,2
233,127,1646,3761,1076,T,X,L,X,X,2
232,126,1645,3762,1077,T,X,L,X,X,2
233,127,1645,3762,1076,T,X,L,X,X,2
233,128,1645,3762,1076,T,X,L,X,X,2
