230,118,1649,3758,1067,T,X,L,X,X,2
230,118,1649,3759,1067,T,X,L,X,X,2
230,118,1649,3757,1067,T,X,L,X,X,2
231,118,1649,3758,1067,T,X,L,X,X,2
231,118,1650,3758,1068,T,X,L,X,X,2
230,118,1649,3757,1068,T,X,L,X,X,2
231,118,1650,3759,1068,T,X,L,X,X,2
231,118,1650,3754,1068,T,X,L,X,X,2
231,118,1650,3758,1069,T,X,L,X,X,2
231,118,1650,3758,1069,T,X,L,X,X,2
231,118,1650,3758,1069,T,X,L,X,X,2
231,118,1650,3757,1069,T,X,L,X,X,2
231,118,1650,3758,1069,T,X,L,X,X,2
231,118,1650,3756,1069,T,X,L,X,X,2
231,118,1650,3759,1070,T,X,L,X,X,2
231,118,1651,3762,1070,T,X,L,X,X,2
231,118,1651,3757,1070,T,X,L,X,X,2
231,118,1651,3759,1070,T,X,L,X,X,2
231,119,1651,3757,1071,T,X,L,X,X,2
231,119,1651,3758,1071,T,X,L,X,X,2
231,119,1651,3760,1071,T,X,L,X,X,2
231,119,1652,3757,1071,T,X,L,X,X,2
231,119,1652,3759,1071,T,X,L,X,X,2
231,119,1652,3757,1072,T,X,L,X,X,2
231,119,1652,3759,1072,T,X,L,X,X,2
231,119,1652,3760,1072,T,X,L,X,X,2
231,119,1653,3759,1073,T,X,L,X,X,2
231,119,1652,3756,1073,T,X,L,X,X,2
231,119,1653,3766,1073,T,X,L,X,X,2
231,119,1653,3759,1073,T,X,L,X,X,2
231,119,1653,3758,1073,T,X,L,X,X,2
231,119,1653,3758,1073,T,X,L,X,X,2
231,119,1654,3758,1073,T,X,L,X,X,2
231,119,1654,3753,1074,T,X,L,X,X,2
232,119,1654,3758,1074,T,X,L,X,X,2
232,120,1655,3757,1074,T,X,L,X,X,2
232,120,1655,3759,1074,T,X,L,X,X,2
232,120,1655,3757,1074,T,X,L,X,X,2
231,120,1656,3759,1074,T,X,L,X,X,2
232,120,1656,3759,1074,T,X,L,X,X,2
232,120,1656,3760,1074,T,X,L,X,X,2
232,120,1657,3755,1075,T,X,L,X,X,2
232,121,1657,3760,1075,T,X,L,X,X,2
232,121,1658,3760,1075,T,X,L,X,X,2
232,121,1658,3764,1075,T,X,L,X,X,2
232,121,1658,3761,1076,T,X,L,X,X,2
232,121,1659,3758,1075,T,X,L,X,X,2
232,121,1659,3759,1076,T,X,L,X,X,2
232,121,1660,3758,1076,T,X,L,X,X,2
232,121,1660,3758,1076,T,X,L,X,X,2
232,121,1660,3759,1076,T,X,L,X,X,2
232,122,1661,3758,1076,T,X,L,X,X,2
232,122,1661,3764,1076,T,X,L,X,X,2
232,122,1661,3760,1077,T,X,L,X,X,2
232,122,1662,3759,1077,T,X,L,X,X,2
232,122,1662,3758,1077,T,X,L,X,X,2
233,122,1662,3760,1078,T,X,L,X,X,2
232,122,1663,3763,1078,T,X,L,X,X,2
232,122,1663,3760,1078,T,X,L,X,X,2
232,122,1663,3761,1078,T,X,L,X,X,2
