205,100,1680,3550,860,T,X,L,X,X,2
205,100,1680,3551,860,T,X,L,X,X,2
205,100,1679,3550,860,T,X,L,X,X,2
206,100,1680,3550,860,T,X,L,X,X,2
204,101,1680,3550,859,T,X,L,X,X,2
205,100,1680,3550,859,T,X,L,X,X,2
205,99,1680,3549,860,T,X,L,X,X,2
203,100,1679,3551,859,T,X,L,X,X,2
204,100,1679,3549,860,T,X,L,X,X,2
205,100,1681,3550,859,T,X,L,X,X,2
203,100,1681,3550,859,T,X,L,X,X,2
204,101,1680,3550,859,T,X,L,X,X,2
204,101,1680,3550,858,T,X,L,X,X,2
204,100,1681,3550,858,T,X,L,X,X,2
204,99,1680,3550,858,T,X,L,X,X,2
205,99,1680,3549,858,T,X,L,X,X,2
205,99,1680,3550,858,T,X,L,X,X,2
203,100,1679,3550,858,T,X,L,X,X,2
204,100,1680,3551,857,T,X,L,X,X,2
203,100,1680,3551,858,T,X,L,X,X,2
203,100,1679,3552,858,T,X,L,X,X,2
204,100,1679,3552,858,T,X,L,X,X,2
203,100,1680,3550,858,T,X,L,X,X,2
204,100,1679,3552,858,T,X,L,X,X,2
204,100,1680,3552,856,T,X,L,X,X,2
202,100,1678,3551,856,T,X,L,X,X,2
204,101,1680,3551,856,T,X,L,X,X,2
203,101,1679,3551,856,T,X,L,X,X,2
202,102,1679,3552,856,T,X,L,X,X,2
204,101,1680,3550,855,T,X,L,X,X,2
202,100,1678,3550,856,T,X,L,X,X,2
203,102,1678,3551,855,T,X,L,X,X,2
202,101,1680,3551,855,T,X,L,X,X,2
202,101,1678,3550,855,T,X,L,X,X,2
203,101,1680,3551,854,T,X,L,X,X,2
203,102,1678,3551,854,T,X,L,X,X,2
203,101,1679,3550,856,T,X,L,X,X,2
202,102,1679,3551,854,T,X,L,X,X,2
202,101,1679,3551,854,T,X,L,X,X,2
202,101,1680,3552,854,T,X,L,X,X,2
