224,113,1651,3756,988,T,X,L,X,X,2
224,113,1651,3755,987,T,X,L,X,X,2
224,113,1651,3754,987,T,X,L,X,X,2
224,113,1650,3756,986,T,X,L,X,X,2
224,113,1650,3755,986,T,X,L,X,X,2
224,113,1650,3755,984,T,X,L,X,X,2
224,113,1650,3757,984,T,X,L,X,X,2
224,113,1650,3751,983,T,X,L,X,X,2
224,113,1650,3758,982,T,X,L,X,X,2
224,112,1649,3753,981,T,X,L,X,X,2
224,113,1649,3754,980,T,X,L,X,X,2
224,112,1649,3753,980,T,X,L,X,X,2
223,113,1649,3755,979,T,X,L,X,X,2
224,113,1649,3754,979,T,X,L,X,X,2
224,113,1649,3753,979,T,X,L,X,X,2
223,113,1650,3755,979,T,X,L,X,X,2
223,113,1650,3753,980,T,X,L,X,X,2
223,113,1650,3753,981,T,X,L,X,X,2
223,113,1650,3754,982,T,X,L,X,X,2
223,113,1650,3756,983,T,X,L,X,X,2
223,113,1651,3754,984,T,X,L,X,X,2
223,113,1651,3755,985,T,X,L,X,X,2
223,113,1651,3754,986,T,X,L,X,X,2
223,113,1651,3753,987,T,X,L,X,X,2
223,113,1651,3754,988,T,X,L,X,X,2
223,113,1651,3754,988,T,X,L,X,X,2
223,113,1651,3754,989,T,X,L,X,X,2
223,113,1651,3752,989,T,X,L,X,X,2
223,113,1651,3754,989,T,X,L,X,X,2
223,113,1650,3753,988,T,X,L,X,X,2
223,112,1650,3752,987,T,X,L,X,X,2
223,112,1650,3754,985,T,X,L,X,X,2
223,112,1650,3752,984,T,X,L,X,X,2
223,112,1650,3754,983,T,X,L,X,X,2
223,112,1650,3754,982,T,X,L,X,X,2
